Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Norway,NOR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,68.77,73.1,72.31,72.63,71.97,73.9,74.59,76.07,76.06,74.41,75.35,77.7,78.82,81.06,81.32,80.67,82.99,84.69,85.64,87.59,90.4,93.7,91.83,91.27,91.2,92.04,94.45,94.03,92.44,93.94,91.11,93.17,93.14,93.5,92.81,93.88,94.44,94.2,95.47,92.14,90.73,90.65,91.5,93.83,93.82,94.39,95.3,98,97.92,98.91,97.43,97.67,100.11,99.25,99.64,101.11,101.97,103.32,101.56,101.54,104.05,
Nepal,NPL,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,25.51,26.17,26.92,27.34,27.88,28.2,29.07,29.89,30.75,31.29,32.37,33.42,34.44,35.63,37.19,38.21,39.41,40.44,41.35,43.08,45.17,48.4,50.32,50.1,50.4,51.68,52.3,54.46,55.69,58.05,50.48,50.89,51.29,53.06,54.35,55.33,58.87,61.02,62.27,63.61,65.37,67.09,68.56,70.07,72.25,73.92,76.42,78.34,81.79,83.59,87.77,92.27,95.72,96.67,98.1,105.23,108.73,115.65,120.43,142.52,142.21,
Nauru,NRU,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,27.28,27.83,28.4,28.95,30.07,30.64,34.68,35.8,36.92,38.04,39.16,41.4,43.64,46.2,49.7,39.8,39.8,46.2,47.8,50.22,56.62,62.49,65.68,59.29,62.49,66.51,72.38,75.58,75.58,78.78,88.06,92.02,94.48,94.5,95.33,94.53,94.54,94.56,94.58,94.81,94.61,94.62,94.64,94.56,94.45,94.68,97.9,100.15,98.82,100.69,100.72,100.74,100.76,99.66,99.76,100.58,90.65,89.82,90.7,90.77,90.7,
New Zealand,NZL,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,42.62,44.77,45.12,46.42,47.21,48.4,50.28,52.92,54.54,53.81,54.34,55.67,55.27,50.83,54.79,60.5,58.13,57.2,57.22,59.88,62.55,62.84,64.93,64.2,68.79,65.37,65.07,67.06,65.17,60.75,62.11,65.34,63.77,68.37,68.28,70.48,73.92,75.5,69.67,75.65,78.76,78.56,82.85,85.92,84.25,85.49,87.15,85.22,86.7,86.71,86.11,91.08,93.34,98.63,101.66,99.72,98.69,101.7,100.79,101.51,102.53,
OECD members,OED,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,6.74,6.9,7.07,7.24,7.46,7.59,7.8,7.99,8.28,8.64,8.95,9.79,10.95,11.43,13.34,14.44,15.65,17.96,19.19,20.41,21.63,25.15,27.76,25.7,26.6,28.59,27.8,29.36,31.31,30.37,32.54,31.84,36.73,37.93,39.54,41.38,42.17,45.06,46.4,43.83,44.31,43.56,43.73,60.17,69.81,64.61,73.66,70.76,68.25,83.33,77.8,99.97,118.52,92.4,95.54,112.06,111.97,133.63,113.87,128.85,129.45,
Other small states,OSS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,12.23,12.61,12.94,13.32,13.65,13.84,14.17,14.55,14.93,15.33,15.73,16.2,16.74,17.26,17.75,18.34,18.97,19.58,20.26,20.85,21.5,22.28,23.07,24.54,26.04,28.23,29.91,31.85,33.62,35.37,37.12,39.25,41.85,44.29,46.78,46.97,49.14,49.78,51.37,52.81,54.29,55.82,57.44,59.04,60.72,64.64,66.81,69.08,71.51,73.98,76.63,79.25,106.31,97.93,100.59,101.48,109.95,113.49,117.91,122.2,126.64,
Panama,PAN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,15.32,17.31,17.65,18.07,19.32,20.98,20.99,21.46,23.2,23.65,26,27.41,26.61,27.57,30.07,32.53,32.75,30.67,29.81,32.73,35.83,39.39,40.69,41.96,42.93,44.35,44.34,40.86,42.78,46.82,51.97,50.15,51.75,50.38,54.84,56.96,62.48,68.31,64.62,65.82,66.85,66.8,64.21,66.15,67.88,70.51,75.27,77.53,80.87,84.66,91.17,97.48,97.1,99.49,101.25,99.26,101.14,104.71,108.22,104.94,110.78,
Peru,PER,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,18.22,17.95,17.52,20.02,20.34,20.44,19.96,20.49,21.61,22.45,23.96,23.31,23.46,24.99,26.2,26.87,27.05,26.32,26.04,26.37,28.53,29.72,31.14,29.21,30.09,30.9,34.57,36.89,32.54,34.29,35.39,36.39,35.52,35.92,38.12,40.41,44.19,45.14,48.46,48.89,49.77,52.54,54.16,55.47,59.66,65.19,68.91,73.81,77.84,81.07,86.43,91.36,94.57,97.73,99.35,102.92,105.66,111.3,119.91,117.8,120.21,
Philippines,PHL,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,11.49,12.85,13.65,14.3,15.35,17.03,17.04,18.23,19,18.07,18.55,18.68,21.82,27.21,22.59,21.99,23.2,24.59,27.04,29.05,29.16,28.03,29.65,30.05,25.54,27.84,29.82,32.5,36.66,35.99,40.57,41.22,44.18,45.36,47.56,51.48,54.79,57.11,60.06,62.83,66.64,69.4,71.13,72.25,73.6,78.29,83.98,85.69,86.97,88.99,90.64,93.45,96.2,97.2,101.67,101.13,97.94,98.14,100.09,94.22,86.45,
Palau,PLW,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,28.59,29.31,29.83,30.56,31.07,32.27,33.07,33.62,34.78,35.58,36.15,36.97,37.6,38.82,39.49,40.56,41.33,41.64,42.92,44.12,45.4,46.42,47.69,48.81,50.05,51.21,52.4,53.56,54.74,55.93,57.04,58.71,60.51,62.25,63.95,65.28,66.78,68.25,69.33,70.47,73.62,76.42,78.57,80.69,82.81,88.12,90.56,92.69,94.05,90.16,94.73,94.93,96.43,97.97,100.48,101.56,102.37,104.26,104.93,104.32,105.34,
Poland,POL,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,71.5,72.86,71,71.43,75.68,79.28,81.5,83.13,85.27,84.93,85.77,90.73,96.1,104.4,104.48,103.82,104.07,108.25,109.97,106.4,91.67,94.17,95.64,98.9,102.36,105.24,104.12,104.93,105.92,108.15,98.54,91.36,85.4,79.63,81.68,84.4,84.42,88.25,87.12,83.54,83.14,86.31,88.55,86.02,87.71,92.01,95.19,90.87,92.16,94.55,94.42,95.52,94.69,97.81,101.18,101.01,109.64,113.9,115.14,116.99,114.27,
Pre-demographic dividend,PRE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,97.56,103.83,112.1,115.23,122.51,127.07,128.63,129.09,128.95,129.28,135.17,139.13,142.57,142.65,141.78,153.08,160.95,175.49,183.27,163.22,158.47,154.06,153.45,155.66,155.27,170.15,185.09,178.01,183.58,185.54,187.66,179.62,174.56,171.31,171.52,162.76,162.4,163,152.24,158.13,149.2,145.63,135.26,143.27,134.88,132.47,128.9,128.99,126.76,124.84,126.39,115.49,108.8,101.21,100.27,98.52,94.02,94.97,89.83,93.93,90.96,
"Korea, Dem. People's Rep.",PRK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,28.22,28.57,29.19,31.42,31.67,32.81,34.41,35.34,37.17,40.49,42.87,45.81,46.93,50.91,53.92,57.25,60.83,64.05,67.8,71.02,73.85,74.83,78.9,80.33,84.14,87.23,90.09,93.08,93.38,94.34,95.04,77,68.91,64.49,59.65,53.79,45.07,53.75,63.86,75.09,87.51,93.21,95.46,96.48,96.23,93.49,91.23,90.63,93.05,94.11,98.29,99.56,99.56,98.66,99.44,101.89,101.98,100.71,102.72,97,94.69,
Portugal,PRT,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,31.56,33.22,33.39,33.77,37.3,38.1,37.23,38.25,43.85,45.18,42.75,43.85,47.63,49.62,53.09,51.47,54.17,56.83,56.62,60.61,64.87,66.22,63.47,60.28,60.77,64.17,71.05,73.42,79.6,84.44,89.34,91.81,92.84,90.84,92.25,93.45,97.9,100.54,102.37,103.01,100.84,104.83,99.47,103.19,104.63,99.74,100.25,105.23,103.17,101.9,100.84,98.64,95.11,94.64,102.28,103.08,102.14,101.14,102.86,104.71,106.76,
Paraguay,PRY,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,25.8,24.01,22.67,24.7,26.42,26.57,27.05,27.8,26.95,28.82,28.91,29.47,27.2,27.47,25.41,26.19,30.12,29.55,30.19,30.54,31.01,30.6,32.3,33.43,34.27,35.35,33.04,38.35,45.77,49.23,54.39,57.68,57,52.01,49.4,53.89,60.59,63.27,59.93,54.44,55.78,56.48,56.23,54.67,60.38,69.82,62.48,66.77,70.86,76.73,78.03,71.07,85.33,101.71,96.65,101.64,112.97,106.87,105.66,113.02,114.49,
West Bank and Gaza,PSE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.11,100.01,96.61,104.15,110.88,125.36,125.42,135.34,142.72,157.6,147.61,155.17,141.94,132.79,129.19,113.25,106.12,109.95,109.03,93.19,105.72,99.08,95.2,100.88,121.09,116.12,97.21,115.18,
Pacific island small states,PSS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,26.39,26.48,27.42,28,28.95,30.93,34.95,33.84,35.58,43.55,37.7,38.26,40.44,41.68,43.65,45.39,55.61,55.73,57.21,58.27,56.09,52.58,51.64,60.94,62.65,67.68,66.78,68.22,73.43,74.99,76.72,76.33,73.93,75.81,80.57,70.87,71.4,72.44,79.54,79.26,84.33,79.81,79.17,82.04,84.28,81.12,86.25,87.73,94.42,91.76,89.84,93.3,76.77,81.57,110.92,107.51,103.76,109.34,107.5,107.28,108.14,
Qatar,QAT,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,7.59,7.52,7.48,7.38,7.25,7.41,7.72,8.6,9.03,8.34,9.32,10.24,11.89,11.98,11.32,10.62,13.9,13.17,13.61,13.62,13.76,13.75,18.45,19.87,21.49,25.19,26.11,27.72,36.94,40.92,52.09,58.58,59.3,59.53,66.36,68.72,64.44,57.2,62.61,67.95,54.42,67.96,61.64,62.35,55.35,50.35,59.51,49.16,67.69,60.82,70.43,77.95,93.26,67.84,122.31,109.85,108.85,153.52,142.66,172.3,174.53,
Romania,ROU,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,67.74,68.82,61.5,65.62,70.23,78.28,85.63,87.55,87.76,91.67,92.5,103.76,112.98,116.93,121.96,128.77,139.05,139.95,150.23,138.03,134.05,125.39,129.48,140.42,136.53,133.5,137.79,134.4,125.14,137.96,136.32,123.88,123.27,126.85,120.95,117.64,116.17,109.1,107.67,102.63,101.53,107.41,117.84,112.69,115.24,115.1,114.71,109.74,110.48,103.01,103.43,98.64,93.53,99.09,100.01,100.89,99.27,87.98,87.6,86.2,85.54,
Russian Federation,RUS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.9,119.69,109.49,97.2,89.8,83.87,81.06,75.51,76.47,77.28,79.97,81.34,79.86,77.82,79.21,81.91,85.33,87.73,89.46,90.44,93.83,94.84,98.34,100.58,101.07,103.94,106.06,107.98,110.94,111.81,
Rwanda,RWA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,11.48,11.79,12.31,12.25,12.18,12.36,13.42,12.85,13.58,14.47,16.31,16.64,17.82,17.6,21.42,23.85,24.44,23.68,23.17,25.73,26.84,27.5,27.13,26.83,29.31,29.41,28.71,29.89,30.68,30.96,34.18,33.48,32.57,31.1,27.04,29.92,30.94,34.49,38.63,38.92,42.76,44.01,48.28,52.37,54.05,61.31,65.01,71.01,72.29,84.3,86.86,89.91,93.6,94.64,105.23,100.13,102.2,103.71,101.36,103.33,96.87,
South Asia,SAS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,7.18,6.6,6.36,6.38,6.46,5.71,7.79,4.56,6.99,7.74,8.75,6.69,9.92,13.57,13.8,14.93,14.1,13.95,15.26,17.04,16.84,21.31,28.44,32.65,36.42,41.61,39.8,42.18,41.45,46.08,43.05,43.91,42.47,43.83,44.02,45.06,51.94,59,56,61.31,72.08,64.42,66.42,67.39,69.02,71.28,73.74,77.42,78.42,87.51,80.98,78.06,93.7,96.28,98.95,104.77,110.19,117.72,126.49,142.53,144.31,
Sudan,SDN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.26,97.49,98.8,99.75,101.45,102.73,104,104.78,105.61,105.13,
Senegal,SEN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,19.28,20.87,23.02,24.57,25.33,26.88,29.03,29.71,30.98,31.01,31.99,31.78,30.55,28.03,29.98,31.15,32.29,34.1,34.15,32.88,35.71,36.68,35.5,34.89,37.74,43.22,44.1,44.05,45.95,47.25,49.55,48.75,49.81,50.74,49.26,48.72,50.16,49.69,52.71,56.87,57.92,53.35,57.34,57.46,62.27,65.43,61.71,66.74,72.23,75.46,75.71,88.91,98.11,95.35,100.68,103.97,114.5,117.98,121.02,130.69,132.03,
Singapore,SGP,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,348.9,347.95,343.62,348.79,366.65,381.96,388.84,419.27,547.86,545.93,615.4,714.56,724.08,753.99,844.63,928.12,946.35,931.54,948.8,976.41,919.22,882.64,892.98,885.74,760.14,689.61,610.55,465.52,462.22,447.47,380.92,310.97,202.82,150.74,148.62,117.86,162.19,140.5,149.86,59.71,60,81.36,87.71,99.6,74.57,76.93,81.6,73.53,72.62,73.88,82.33,85.97,96.48,94.28,98.94,106.78,139.82,113.78,127.08,128.02,114.81,
Solomon Islands,SLB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,22.54,23.24,24.97,25.55,28.21,30.82,33.64,36.1,39.41,43.46,45.31,47.86,52.2,56.38,59.06,66.39,68.86,70.28,70.34,69.13,68.09,70.88,70.3,71.04,72.63,74.73,66.61,66.02,66.89,67.64,78.25,78.4,80.41,78.96,80.9,81.62,77.22,83.58,82.93,83.34,85.12,88.14,88.98,91.63,92.41,93.81,96.02,97.14,98.34,97.84,97.49,98.46,99.43,100.31,99.65,100.04,101.68,100.81,101.25,101.88,102.41,
Sierra Leone,SLE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,18.53,19.5,20.43,21.1,22.16,22.52,23.41,24.06,24.03,24.02,24.32,24.79,25.62,26.01,26.94,27.56,28.51,29.42,30.56,31.7,33.02,34.43,33.63,32.4,33.09,34.16,35.86,35.86,36.4,37,49.33,53.39,54.98,56.57,53.93,50.75,48.38,48.5,43.59,37.5,25.58,26.42,33.47,39.19,47.96,58.85,60.66,69.83,84.51,92.48,98.95,101.17,101.97,103.46,99.35,97.2,94.16,94.97,99.16,104.35,110.23,
El Salvador,SLV,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,29.68,30.01,32.14,30.13,31.34,32.94,33.16,32.06,33.84,33.62,34,36.27,38.89,43.83,43.76,52.85,49.69,54.68,54.47,53.68,47.31,45.26,42.32,46.24,49.61,51.22,50.05,54.46,59.28,58.87,60.77,61.06,63.54,63.64,62.8,63.42,72.8,71.21,71.45,81.71,77.26,85.39,80.86,83.62,90.87,95.04,97.9,96.27,98.08,96.66,92.63,94.67,92.45,98.92,100.67,100.41,97.03,96.34,95.11,91.67,90.54,
San Marino,SMR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,51.22,53.22,56.35,58.62,60.26,62.86,65.65,69.48,70.84,72.03,71.67,75.04,72.66,69.26,76.82,77.75,82.72,86.54,88.09,93.14,93.9,96.78,94.38,92.29,98.19,96.77,104.03,106.83,107.46,100.45,83.16,71.33,78.65,87.17,89.48,92.66,93.45,96.94,91.48,93.77,98.81,100.7,101.79,103.56,107.14,102.01,101.3,98.69,98.42,107.7,108.56,109.95,110.21,100.48,101.42,98.09,97.94,97.3,100.38,100.79,98.3,
Serbia,SRB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44,103.99,102.89,101.12,102.19,99.4,102.63,102.21,96.3,99.92,103.78,101.86,108.73,106.81,105.87,106.41,
Sub-Saharan Africa (excluding high income),SSA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,97.52,98.72,99.26,102.02,101.97,102.5,105.4,101.49,112.5,
Sub-Saharan Africa,SSF,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,31.53,33.9,36.23,27.08,24.91,25.59,24.96,31.31,26.77,24.87,28.35,23.41,30.79,22,26.02,33.3,28.2,28.47,27.32,27.5,30.64,32.04,32.81,33.95,35.06,35.26,36.47,36.53,37.44,37.65,53.65,62.74,60.65,60.94,61.29,66.16,68.49,70.58,74.07,80.74,83.78,87.08,89.78,90.57,93.23,89.83,99.35,96.22,102.45,104.8,83.93,85.55,87.26,100.61,99.81,99.58,108.25,103.42,104.48,100.48,106.2,
Suriname,SUR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,38.79,39.9,36.95,40.81,41.9,45.67,48.2,52.21,54.37,51.49,50.76,45.63,53.61,55.39,71.41,62.49,56.21,66.2,74.31,77.53,76.48,82.37,84.88,93.84,106.59,98.64,100.86,109.72,121.42,130.25,119.49,114.38,103,76.84,75.13,69.77,81.34,69.99,74.35,73.96,77.49,77.91,76.79,81.23,89.12,87.1,108.51,91.16,109.86,113.89,105.54,110.08,92.42,95.91,99.5,104.59,109.84,107.67,118.51,113.38,125.22,
Slovak Republic,SVK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9,210.88,201.31,206.18,202.65,194.26,190.1,166.3,158.95,170.08,169.1,155.62,157.21,153.38,152.39,142.88,131.29,126.29,119.64,118.03,117.96,104.02,95.88,100.1,101.19,99.72,106.85,100.98,91.65,
Slovenia,SVN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13,109.72,117.13,115.82,105.32,106.13,108.8,108.64,98.58,118.6,125.13,125.6,117.39,111.21,113.47,110.79,113.59,108.34,106.25,103.46,101.43,95.85,97.31,99.08,103.61,103.94,103.29,103.51,104.42,105.11,
Sweden,SWE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,101.58,105.16,103.58,100.96,100.83,103.14,99.43,98.74,98,93.28,91.23,92.15,92.42,97.42,98.85,101.83,102.45,104.15,107.02,109.62,110.97,114.63,115.15,115.78,115.26,108.88,103.18,102.66,107.3,107.13,98.94,98.14,104.14,106.61,106.52,105.82,108.91,107.67,108.66,106.26,105.34,105.71,104.34,105.47,102.33,100.91,98.7,98.95,99.29,98.94,98.62,95.3,96.38,99.32,101.26,99.42,99.22,97.84,97.57,100.06,99.63,
Eswatini,SWZ,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,76.17,83.28,88.55,74.93,61.86,70.17,68.31,66.51,62.47,68.56,71.09,80.13,79.28,78.95,82.41,84.35,77.91,86.63,90.61,93.27,87.13,89.56,94.82,79.38,84.53,89.71,96.28,80.39,81.98,79.32,87.84,95.33,100.18,93.08,92.65,90.39,73.66,73.45,68.23,80.14,73.05,86.64,87.01,80.95,91.79,96.47,93.31,96.63,98.09,99.67,102.44,105.22,105.11,100.82,100.74,98.43,99.22,99.88,101.04,100.98,110.59,
Sint Maarten (Dutch part),SXM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,23.67,22.69,25.11,25.29,26.38,28.9,29.52,31.54,32.89,36.72,40.98,50.46,55.8,63.17,66.62,70.89,65.69,71.25,79.56,93.93,101.41,84.35,95.27,105.82,116.76,125.25,120.19,117.09,143.06,144.15,143.87,145.08,153.06,170.67,198.83,181.21,214.89,194.33,195.8,181,150.46,147.75,148.6,124.74,116.92,107.53,121.48,119.16,109.64,112.88,128.24,94.28,85.51,94.89,97.32,107.79,81.34,102.67,102.18,94.66,88.01,
Syrian Arab Republic,SYR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,16.62,18.45,23.69,24.87,27.67,27.76,25.92,26.75,27.62,24.96,23.93,24.35,22.63,26.76,29.72,30.64,32.75,39.03,45.72,48.56,55.11,59.7,61.76,59.2,57.98,60.16,59.46,66.18,66.98,69.88,71.66,69.32,58.6,64.04,74.7,78.41,83.28,90.73,91.65,94.7,90.39,88.56,99.84,110.46,117.61,125.76,132.7,121.77,119.03,109.58,121.32,114.67,107.66,103.24,98.19,98.57,85.73,81.83,83.99,99.44,98.3,
Turks and Caicos Islands,TCA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,12.33,12.81,12.81,12.94,12.98,13.77,13.49,13.67,13.18,13.44,13.4,13.96,11.96,10.88,12.22,13.03,13.44,14.71,15.71,16.14,16.49,16.86,16.2,12.77,13.16,15.77,16.46,17.01,17.39,17.78,26.76,28.18,29.58,31.27,33,34.91,37.07,39.09,41.26,43.52,45.95,48.49,51.2,54.06,57.07,60.25,63.73,67.43,71.34,75.78,79.58,84.08,88.83,94.91,100.11,104.97,111.6,117.33,123.39,129.89,135.99,
East Asia & Pacific (IDA & IBRD countries),TEA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,22.38,22.93,24.38,24.2,25.33,25.88,26.11,27.08,26.35,27.28,26.22,29.5,29.9,31.14,32.8,33.22,33.16,34.37,32.79,29.33,29.86,32.88,31.67,34.03,35.75,42.25,44.02,51.01,52.12,56.64,54.05,50.46,50.11,48.95,43.87,48.19,55.2,58.49,61.73,66.57,69.05,71.04,74.22,77.78,85.6,88.67,91.51,98.45,108.15,95.76,96.93,93.96,100.78,97,98.22,104.78,105.04,108.85,113.42,119.63,118.21,
Thailand,THA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,23.53,24.07,24.45,25.68,26.14,27.19,27.87,28.8,29.83,31,30,30.55,33.36,33.51,34.45,34.84,36.55,41.27,38.98,38.61,41.12,41.99,42.59,43.57,47.66,46.43,48.26,47.66,51.14,59.33,66.18,74.42,75.41,74.83,74.38,75.46,75.58,74.22,70.74,69.94,70.43,74.38,78.87,67.6,74.11,78.89,83.46,82.96,84.07,87.79,88.36,96.16,98.38,101.55,99.76,98.69,99.66,100.73,101.28,100.21,102.25,
Tajikistan,TJK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.22,28.9,27.83,25.79,19.6,18.9,16.93,18.38,18.47,21.51,24.79,28.67,30.97,34.14,34.74,37.08,39.56,41.91,44.37,46.9,49.92,56.47,60.67,124.29,115.05,134.45,141.77,146.88,145.98,130.56,
Turkmenistan,TKM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71,35.61,36.06,37.43,38.69,38.29,42.03,45.25,50.47,58.29,66.32,71.8,70.66,79.11,81.08,97.84,96.38,99.86,95.32,95.96,101.03,100.53,99.76,100.76,99.48,98.25,100.87,109.95,107.84,107.02,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,99.36,99.27,100.81,113.11,115.31,115.65,113.57,112.89,112.01,114.11,117.47,119.55,118.2,116.67,110.38,94.38,85.47,81.9,72.14,65,65.54,66.69,68.36,71.83,78.53,79.8,79.73,80.77,81.12,85.57,85.29,89.32,92.58,83.73,84.11,71.66,87.66,88.69,72.82,70.93,71.88,81.25,79.93,79.37,80.71,83.52,86.63,89.88,92.5,94.21,97.67,101.8,98,93.83,105.61,100.56,98.57,98.79,105.9,91.8,77.7,
