Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
North Macedonia,MKD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.725321962,0.36655359,0.210084763,0.247116719,0.157916418,0.326832652,0.131510433,0.12882347,0.158868722,0.064432485,0.085905886,0.097050471,0.331313831,0.299505894,2.026733881,5.394966515,0.749312777,0.629880939,1.32172183,1.124639484,0.972109483,0.979556097,1.040022684,0.752026697,0.710173023,0.646476737,0.268623617,0.253786503,0.315189748,
Mali,MLI,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0.000720343,0.00632785,0.209360246,0.243997402,0.15078388,0.207039308,0.197632994,0.128382863,0.112764423,0.096352509,0.114251082,0.10879801,0.274236967,0.382998276,0.646490124,0.773986829,1.410300294,0.403069498,0.559089621,1.322597743,1.226301545,0.857002994,1.98598335,2.464192167,3.721536642,1.27154548,0.87672212,0,4.850016019,4.752048753,3.778191159,5.566494792,5.059569705,6.395870969,9.074488741,5.445082305,3.930763705,3.699632212,5.322714706,4.397944004,5.380534485,5.690409497,7.157276443,
Malta,MLT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,MMR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.070321726,0.046155659,0.099810893,0.26060536,0.220696448,0.073649553,0.055202297,0.116025015,0.15043139,0.213177725,0.315542992,0.146472479,0.158972643,0.142379951,0.164084368,0.171282517,0,0.005040299,0.428404327,0.016072896,0.006231132,0.018052153,0.010572096,0.004083212,0.006534289,0.009387982,0.003624191,0.002124912,0.00162289,0.003605344,0.003887743,0.002169499,0.001498289,0.001254709,0.002496148,0.003118361,0.003793255,0.00246862,0.000819266,0.000310554,0.001486179,0.00322317,0.118198153,0.517429853,0.798589745,0.359737621,0.652374888,1.101846052,1.104616443,0.682240292,0.722423116,
Middle East & North Africa (excluding high income),MNA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.099249949,0.070166786,0.048228642,0.112926143,1.118823068,0.886530953,0.284677663,0.641029187,0.121515868,0.146499968,0.176524865,0.223502367,0.15562012,0.128477325,0.075499385,0.098184814,0.043207396,0.023956581,0.242613415,0.087151341,0.0427749,0.029212238,0.033212666,0.04750616,0.081474109,0.091390464,0.048220372,0.048098562,0.048857937,0.036014746,0.031889932,0.024510184,0.025184665,0.02299301,0.093066882,0.172083387,0.310943706,0.464253368,1.051781774,0.693285785,0.722720407,1.075872101,0.794080906,0.705273285,0.538800138,0.379115011,0.421677187,0.521979945,0.511767014,0.215147639,0.347779894,
Montenegro,MNE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.074403617,0.255159493,0.345152197,0.430058074,0.395007296,0.204894765,0.015667009,0.039472838,0.17224262,0.153929237,0.112582553,0.237947604,0.16833552,0.355860326,0.774897278,0.198613743,0.047904277,0.053933256,
Mongolia,MNG,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,2.121899315,1.685094357,2.095450284,2.453599999,2.793727788,1.077942668,2.233253221,5.282459009,5.370165128,6.510558465,2.863009059,4.496790449,5.277227638,9.558054822,10.17301394,4.459605465,6.123108884,1.579785425,1.6366032,3.035103817,2.0519803,2.198675749,2.469129273,9.394852792,11.35985761,23.14501838,21.29632193,15.53312844,10.87093376,14.37671797,14.05468634,9.889648921,9.847217594,7.175260108,5.553529886,3.987309781,7.271198902,9.611052313,6.5872647,7.966122013,
Northern Mariana Islands,MNP,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Mozambique,MOZ,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04903773,0.041003063,0.023605547,0.062317886,0.015009327,0.003611522,0.001961241,0.001394722,0.001159568,0.001792256,0.001797014,0.001260324,0.001763814,0.001721113,0.002729982,0.007191916,0.007578988,0.019968527,0.041670196,0.013106932,0.017252275,0.02169636,0.015663392,0.01198436,0.012473993,0.227730754,0.151088772,0.03081638,0.026706021,0.021998904,
Mauritania,MRT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,10.27134174,9.440730149,9.760651303,11.06314413,11.90644299,7.543898429,12.07726086,9.986626595,5.493940877,7.119829569,8.070962307,7.245276221,9.314774522,6.075919708,7.424578925,8.398429164,6.0961306,4.272409233,3.450115587,5.769037889,7.138299521,0,0.097307428,0.25336942,0.423184713,0.079965976,0.031832046,0,1.447831198,0.365416563,0,2.917138655,3.415534568,0,4.58471569,13.72213362,9.435044161,22.19562637,24.83415088,12.12911217,24.82311692,21.62408902,15.06780557,11.75553383,8.17236803,2.301120302,4.301368333,5.100174348,0.381235157,0.618349472,0.61032727,
Mauritius,MUS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Malawi,MWI,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030217119,0.018409364,0.011943312,0.013294844,0.004702715,0.006471162,0.00107961,0.001718562,0.002091684,
Malaysia,MYS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.360076596,0.205894005,0.167067939,0.109739668,0.861803097,0.169131922,0.33595621,1.240932153,1.310793447,1.465791165,1.400629907,0.652731896,0.355507395,0.346152029,0.245597555,0.182451518,0.18087395,0.193763353,0.228330403,0.223917414,0.189558273,0.084208165,0.06061042,0.034364511,0.046236812,0.047094612,0.026157094,0.026993323,0.02686874,0.017102914,0.0117605,0.012576696,0.014603999,0.017788807,0.016562186,0.03362993,0.030854692,0.052348986,0.061810175,0.046459255,0.166404941,0.33492685,0.296650104,0.301519083,0.147533921,0.152457744,0.03424323,0.061712254,0.012468675,0,0,
North America,NAC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.25938347,0.164794514,0.152998146,0.303625631,0.423676803,0.247867788,0.179113428,0.193576111,0.090026641,0.15526968,0.189499555,0.125503067,0.073446908,0.077787443,0.059829929,0.056091428,0.037929313,0.059255869,0.194259665,0.120057342,0.093236321,0.068252211,0.065410559,0.048957584,0.067392372,0.084895229,0.060983063,0.048174366,0.030209958,0.027542449,0.024651249,0.015203459,0.013832554,0.02070409,0.039642816,0.046617825,0.110721212,0.135684708,0.149347441,0.085493933,0.194711424,0.272968725,0.181480091,0.13633353,0.103533515,0.045472137,0.047370079,0.050509038,0.041303419,0.033558552,0.037151862,
Namibia,NAM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,5.93590852,3.978048896,2.319933793,2.041379068,3.210699241,4.280681063,0.88730779,1.940637998,39.66755384,31.54900574,10.20247707,0.878309619,0.283057296,0.163799517,0.21932144,0.305952434,0.117946144,0.43060309,0.225741969,0.227847055,0.235658119,0.252359665,0.117987409,0.350172068,0.321996874,0.754895325,2.293092022,5.307373566,1.52185081,1.182378502,1.902743943,1.585602873,1.175658768,0.564326042,0.947612048,1.003392875,1.63512832,2.575153237,0.772592098,0.817844823,1.1806439,
New Caledonia,NCL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,26.34454314,23.15304405,12.303057,10.21871419,6.551067251,10.64337505,14.95639808,11.53729206,0,3.481535109,3.191550722,0,0,0,0,0,0,0,20.38623402,25.89379265,3.877881612,15.42965307,8.104095809,4.560218779,6.65408665,12.64961531,9.596103885,9.81578224,0.413552426,1.857882596,12.08321516,3.749305031,4.504204981,8.197298494,11.70244151,8.134336257,18.29137419,35.25185783,2.599069608,0,5.283301409,4.119492693,0,0,0,0,0,0,0.931144439,0,,
Niger,NER,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.005114155,0,0,0.003771885,0.026966061,0.008203249,0.014047473,0.032685286,0.029445402,0.032774644,0.029450451,0.021932204,0.018377312,0.022804032,0.121562824,0.020469037,0,0,0,0,0,0,0,0,0,0.006073978,0,0.095404178,0.0658848,0.00103001,0.002283942,0.002476056,0.00261251,0.001163714,0.022942834,0.220849423,0.299794984,0.373375851,0.259876598,0.259600589,0.308153599,0.453708188,0.343742843,0.146524134,0.071946469,0.100901481,0.098960109,0.074466511,0.42203937,0.088770306,0.151760453,
Nigeria,NGA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.02145935,0.000269085,0.000347624,0.000820455,0.019602325,0.018423224,0.019982996,0.090301225,0.100226769,0.111360058,0.027964639,0.005271951,0.004192258,0.005531161,0.003900649,0.003224475,7.35E-06,3.72E-05,0,0,0,0,0,0,0,1.59E-05,4.22E-05,2.41E-05,3.19E-05,8.39E-05,0.000153346,0.000267976,0.000275383,6.27E-05,2.78E-05,0.001285614,0.001468612,0.006226612,0.003179846,0.006732826,0.017293447,0.018517417,0.021163622,0.022226104,0.005632123,0.001248429,0.003812733,0.017092736,0.011496975,0.005194612,0.005166357,
Nicaragua,NIC,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.435939149,0.374523883,0.410995252,1.32623685,1.210422572,0.264245883,0.253960826,0.095728829,0.013003111,0.320677667,1.084756657,0.560198724,0.30511407,0.329902286,0.108727112,0.082860899,0.105508729,0.126531698,0.161138157,0.272502458,0.261920333,0.289276735,0.242321451,0.207528643,0.002559253,0.003147507,0.035744749,0.002411423,0.003223535,0.100222542,0.137652458,0.00116072,0.054246,0.001611624,0.216976192,0.13677097,0.270115192,0.302777107,0.083186023,0.091476831,1.819894632,3.290379242,2.96560849,2.85461444,1.803863957,0.402227512,0.904944489,0.872482254,0.701478407,0.045341085,0.060140916,
Netherlands,NLD,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0.011327066,0.041739622,0.001901026,0.000525963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Norway,NOR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.164609485,0.110691398,0.095741589,0.204043968,0.179834146,0.054764669,0.097165561,0.060081321,0.03328779,0.060698728,0.053297365,0.031760486,0.036727761,0.02916514,0.01616441,0.014532879,0.007240131,0.013325757,0.040723958,0.038767064,0.027757079,0.028895513,0.042437932,0.025141953,0.017115261,0.014274035,0.007678313,0.005783929,0.004700095,0.002911722,0.002745216,0.001512902,0.00116714,0.000502294,0.0007894,0.004354973,0.00489239,0.010709826,0.029767733,0.00957172,0.065616364,0.065832317,0.039437706,0.040576432,0.025977287,0.011459665,0,0,0,0,0,
Nepal,NPL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0.094538945,0,0,1.034875601,1.081464371,1.580340084,1.445373485,0.365879238,0.179660197,0.627780478,0.192764463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142212,0,0,0,0,
Nauru,NRU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,
New Zealand,NZL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,0.010903214,0.031776893,0.048460884,0.081038266,0.125726474,0.186667997,0.15331205,0.141397392,0.151642612,0.20729975,0.166550003,0.176161534,0.118323629,0.130797831,0.139215076,0.119946751,0.081924397,0.08176185,0.116659896,0.091343139,0.056995322,0.069359561,0.062634295,0.057260396,0.063759543,0.043615265,0.034645022,0.090048515,0.078940313,0.07836799,0.066338002,0.063023344,0.051312598,0.0552177,0.094299729,0.147815164,0.099021131,0.216498435,0.176087655,0.407900844,0.378404257,0.188394676,0.255595046,0.186181512,0.131478744,0.097351938,0.113917519,0.070902575,0.042718606,0.048979279,
OECD members,OED,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.215101277,0.145187141,0.127794115,0.227050231,0.3044469,0.165867581,0.157436234,0.1518668,0.084042802,0.127802935,0.152259154,0.106477098,0.089366797,0.091496898,0.080858764,0.077691294,0.049730577,0.060575187,0.163059994,0.126216963,0.093630444,0.062478134,0.056699905,0.041140446,0.052828191,0.065221866,0.052825938,0.051168057,0.038299386,0.036326043,0.042016875,0.034214179,0.030276121,0.034166028,0.064993943,0.096649506,0.188743366,0.232699033,0.223133728,0.133019957,0.329326428,0.412131136,0.290167711,0.272979602,0.214625768,0.114129786,0.136689451,0.18435746,0.169419099,0.149685246,0.157800969,
Oman,OMN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084257601,0.073254407,0.079007732,0.100528323,0.21518202,0.341589486,0.27571173,0.154809547,0.053560341,0.105726138,0.047200933,0.037089073,0,0,0.010127031,0.004117148,0.000365958,0.000155386,1.85E-05,0.000402913,0,0.005691903,0.009340137,0.006550774,0.004608014,0.001376415,0.000903168,0.017181901,0.18086998,0.120277101,0.056101459,0.059575972,0.023885284,0.001389781,6.93E-05,0,0,0,
Other small states,OSS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.363863196,0.316295086,0.204647565,0.147217829,0.200794146,0.266789222,0.363721615,0.228063422,0.094625949,0.12257503,0.498979535,0.287668072,0.164636968,0.178911855,0.217145573,0.250774796,0.056499021,0.140484246,2.945878341,2.298078742,0.670528541,0.229637908,0.107925295,0.051670831,0.08793872,0.118961023,0.041078107,0.075617968,0.026186192,0.07758911,0.135441587,0.048258682,0.027102213,0.103484592,0.172618366,0.132180677,0.356272409,0.445307759,0.134478472,0.098107982,0.123594431,0.102485753,0.107158491,0.060804999,0.045807348,0.038401493,0.057679425,0.097905471,0.029545264,0.027367238,0.039842813,
Pakistan,PAK,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,8.31E-05,2.56E-05,9.41E-06,1.39E-05,8.43E-05,6.15E-05,0,0.00016462,0,0.000120377,0,0,0.000321438,0.000314932,0.000287753,0.000263207,0.000240725,0.000185476,0.000162531,0.000129944,0.000193009,0,0,0,0,0.00902476,0.003255828,0.000236151,0.000280855,0.001125589,0.000907732,0.000617452,0.000203993,0.00284709,0.018736972,0.026995636,0.063828907,0.068718508,0.060207968,0.039502293,0.083883273,0.084464922,0.058732771,0.035065439,0.023679886,0.01461775,0.018165338,0.034522417,0.040058846,0.045911778,0.0562691,
Panama,PAN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437663,0.000660971,0.013567038,0.018791101,0.023659223,0.009541277,0.018215437,0.035719456,0.062094948,0,0,0,0,0.048065668,0.065384326,0.140996354,0.152385693,0.083276563,0.071420097,0.030024566,0.009260584,0.007784048,0,0.233373872,0,
Peru,PER,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,3.326218375,1.954946534,1.843562413,4.510766938,4.810485143,1.300969334,1.644917999,1.617003222,1.52878559,3.149427653,4.707705143,1.247726353,2.192051864,2.97604243,3.051390597,3.355681937,1.043589104,1.994408985,12.26366385,11.86077881,5.800762362,1.935661715,1.301940417,0.599117109,1.717499802,1.975141793,1.448640141,1.444848388,0.573187967,0.929461604,1.316643114,0.610589039,0.785423836,1.74229444,4.981510805,6.277933317,11.73085724,12.62876233,10.15291017,7.921533821,9.997732186,11.05180034,8.504057743,6.27246378,4.255670506,3.234792654,3.933081494,5.398913806,5.231237811,3.519096545,1.856777104,
Philippines,PHL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.50851162,1.974007749,1.851498792,2.939885599,2.661695352,1.365880789,1.43015342,1.469291099,1.098074164,1.812791043,2.268131234,1.464629426,0.992192189,1.250879072,0.944821836,1.092863335,1.050339718,1.266599834,1.703093563,1.421135019,1.025993842,0.342084058,0.131424773,0.02742105,0.107017958,0.240408564,0.076216433,0.217802377,0.097168589,0.085454877,0.179542055,0.023220989,0.045091924,0.053575238,0.146691413,0.137143972,0.79166546,2.186092438,0.551068599,0.393322332,1.329955449,1.944105041,0.888924254,0.630970141,0.85603103,0.30774857,0.224240729,0.457848993,0.56650811,0.374004265,0.416641734,
Palau,PLW,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Papua New Guinea,PNG,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,14.32000513,24.88456274,27.61573794,16.7021792,15.83162708,14.61500034,14.76872156,17.94069263,19.74569202,16.79484738,14.57922143,16.2826398,12.35991793,17.74889813,16.05481245,19.67506473,21.72659713,20.24719875,18.6714113,14.25860089,11.89133812,7.335316078,8.489903397,11.99153131,4.981442461,1.256109385,4.065003518,3.421796618,6.701159738,3.206887739,6.341625337,7.287318735,14.26988118,13.81160482,14.99339225,12.40804124,12.75717405,11.35234376,19.3279075,18.1843025,9.76136635,5.675375953,3.673015792,1.806099321,4.780253319,5.739595851,5.997214243,3.105802998,3.050844194,
Poland,POL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796933898,0.339024001,0.321865487,0.219887287,0.25381728,0.298010131,0.146697637,0.200487963,0.035339664,0.047648081,0.10007928,0.026715682,0.039857377,0.068652272,0.252428018,0.247930209,0.669239503,0.526494325,0.219671554,0.271062872,3.143546902,4.341301592,2.876873194,2.677139305,2.610918553,0.808572948,1.533523622,2.466508395,2.133945061,0.20765223,0.211993849,
Pre-demographic dividend,PRE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,2.897782183,1.947317236,1.67595759,2.993020007,2.668469909,0.938190382,0.914151838,0.772802931,0.489312917,0.69752581,0.655098778,0.313631359,0.233024655,0.365389448,0.288313563,0.307363541,0.388477365,0.458511448,0.815192597,0.938088373,0.446608779,0.339700446,0.328213052,0.274075115,0.273630087,0.137945636,0.148303627,0.135123825,0.122260425,0.094475397,0.110578703,0.149993998,0.1604193,0.12162872,0.19893333,0.313347757,0.625732076,0.622446246,0.543429837,0.537611989,0.79717494,1.034380355,0.886347751,0.722273734,0.550676424,0.403524198,0.626880813,0.863003492,0.750275703,0.550058607,0.648332475,
Puerto Rico,PRI,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Dem. People's Rep.",PRK,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.039951736,0.020804688,0.014021042,0.027403686,0.026637936,0.00266172,0.005218026,0.005846829,0.004668868,0.013121361,0.022048767,0.009708601,0.005754517,0.007054073,0.005324085,0.003390585,0.002669274,0.003413858,0.007911514,0.136499007,0.107605595,0.168816819,0.090326328,0.056212611,0.108061506,0.137296038,0.033638478,0.03254029,0.002151654,0.000114282,9.35E-05,6.31E-05,0.003077382,0.001897899,0.063311851,0.078480691,0.173736576,0.15237726,0.100071561,0.000134266,0.083212877,0.054788442,0.071188877,0.019108649,0.00832575,0.000849515,2.17E-05,0.036733016,0.064881376,0.0787988,0.088320978,
Paraguay,PRY,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
West Bank and Gaza,PSE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,PSS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0.282533658,0.593777227,0.437060465,0.126288298,0.169461472,0.155529068,0.339239083,0.715741515,0.553854764,0.563525568,0.612680516,0.584814243,0.718884668,0.930893121,1.261132071,1.210426859,1.206295209,1.01347511,0.423226823,0.327405339,0.347436666,0.385296341,0.328796652,0.297155272,0.241537103,0.306970074,0.383756788,0.254444321,0.23510316,0.275213854,0.262714864,0.292532816,0.27455673,0.274923565,0.119157772,0.13723965,0.271294701,0.561430164,1.161947368,1.274471002,0.648466745,0.399973968,0.19734066,0.214050805,0.419832211,0.413786588,0.159197979,0.21407484,
Post-demographic dividend,PST,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.176634583,0.119655628,0.106260575,0.190391157,0.258431686,0.148796818,0.134095499,0.133714077,0.068731682,0.10117155,0.119692834,0.087289585,0.068984947,0.066113501,0.061071238,0.059647249,0.038083186,0.044995923,0.133408997,0.092938731,0.065737574,0.050507868,0.054168839,0.03711132,0.041659977,0.045564512,0.037035528,0.034354168,0.031006144,0.026110042,0.027634018,0.024886734,0.022321731,0.021778379,0.035131037,0.063829395,0.113826824,0.169172811,0.180514907,0.093946308,0.239811923,0.296839839,0.198509342,0.198225614,0.14875945,0.082094549,0.098172347,0.126335524,0.111387989,0.12342121,0.141123055,
French Polynesia,PYF,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Romania,ROU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170503998,0.244047018,0.29910564,0.191097643,0.139815007,0.303363748,0.205075593,0.198998852,0.155123724,0.101382831,0.085608744,0.030740036,0.031247816,0.033510463,0.022095746,0.025130471,0.029629558,0.046298731,0.031811598,0.056575311,0.009063947,0.003397382,0.009862233,0.13973874,0.198306267,0.136716554,0.115080969,0.096527915,0.032350122,0.052007289,0.079372402,0.070438343,0.011635166,0.013215745,
Russian Federation,RUS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1.026054611,0.606886968,0.613205423,0.602504986,0.441898347,0.299258387,0.615141862,1.040463035,0.832927724,0.482452388,0.496987158,0.362159601,0.38023826,0.562885778,0.953310793,1.356475617,0.910422019,0.74297087,1.143073863,1.086248808,0.831044707,0.654227645,0.582355135,0.719729194,0.728521373,0.695560536,0.683662666,0.73808974,1.030090275,
Rwanda,RWA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.196494188,0,0,0.171885943,1.166190666,0.195562021,0.328265913,0.848020667,0.807606497,0.875711648,0.966899626,0.462073848,0.320785905,0.321566515,0.248299644,0.137669641,0.001053107,0.00214434,0.002654603,0.076393854,0.060478552,0.14877361,0,0,0,0.002811093,0.000259773,0.001180119,0.001488268,0.000577428,0.000990561,0.001028293,0.001321214,0.000616062,0.000265512,0.000665345,0.002737407,0.106583546,0.257812257,0.081647581,0.575088825,1.06466182,0.379278508,0.40108505,0.41611723,0.073641652,0.137900906,0.25814109,0.222535636,0,0,
South Asia,SAS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.166860196,0.174333936,0.171181613,0.153278296,0.186034166,0.238158558,0.364286082,0.329494197,0.213840179,0.240659314,0.243688043,0.226318267,0.274281756,0.209172976,0.201455967,0.19787488,0.191852762,0.154282558,0.20261121,0.253350626,0.241647828,0.189955314,0.244475139,0.205998926,0.160284691,0.166827969,0.176290068,0.169528759,0.275539483,0.205929943,0.195730968,0.21287042,0.207972668,0.185225256,0.237589164,0.659328338,0.808495101,1.378887947,1.794800383,0.751948576,1.233500491,1.149883644,0.61302837,0.704979987,0.42494208,0.22438442,0.27084462,0.356926961,0.33089978,0.500640805,0.529523964,
Saudi Arabia,SAU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010332693,0.009358743,0.01403491,0.017525454,0.024159417,0.030664516,0.02431015,0.019913422,0.01294564,0.00241045,0.000331803,0.000106183,1.53E-05,0.000961822,3.46E-05,0.022200502,0.017906486,0.019615369,0.018453467,0.017930161,0.023821866,0.047384134,0.054698411,0.092786958,0.06343645,0.050801862,0.055108375,0.044996169,0.07426257,0.06932109,0.043295307,0.06798898,
Sudan,SDN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.002060754,0,0,0,0.000110978,9.21E-06,0,0,0,0.000258762,0.001394019,0.000609522,0.000561401,0.001172462,0.002035857,0.00110289,0.001082282,0.002167768,0.008259,0.008207031,0.001775623,0.001785182,0.041497476,0.066602342,0.092533591,0.037416877,0.179183167,0.085183983,0.087788286,0.064858483,0.096474081,0.069718846,0.075109568,0.031065569,0.023850371,0.020286137,0.038484649,0.063972776,0.094504311,0.277846547,0.56557896,0.896369158,2.380341556,2.12867176,1.590956,1.278380767,2.263821683,2.204912464,2.682879117,3.2892126,5.127738726,
