Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kazakhstan,KAZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.4055455,382.2513391,424.6353352,389.2405996,394.5566793,386.2212622,333.6124794,285.6645696,290.0376041,257.8897805,233.2870657,198.9710818,208.4826925,206.9045123,222.4471821,203.1306236,221.5444068,218.8660634,223.9776636,201.0880189,204.0768429,212.5991402,193.7640731,201.7887049,182.0776616,,,,,,,,
Kenya,KEN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5189966,127.0666809,131.4612748,134.2659917,132.2623943,132.7341793,132.1054807,133.0473278,133.6227689,133.4776203,137.3661571,134.1649347,135.2108355,134.2373042,134.2739142,131.3342845,128.6100993,122.9891792,127.0277842,130.2121039,125.8499599,122.2071476,118.2972341,120.5425279,127.1435982,,,,,,,,
Kyrgyz Republic,KGZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4981918,325.5072436,277.1480854,254.8135555,230.2030176,207.6830619,224.2879514,191.9224321,200.0799608,168.6686726,153.7490156,135.6967615,152.4994093,151.6875664,139.6986651,141.7232515,135.2861588,145.326208,143.3887332,127.2534853,122.0460861,138.4849408,173.0855475,149.0515163,137.7360573,,,,,,,,
Cambodia,KHM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.1258045,222.3477212,217.2444311,236.249816,209.8781263,189.4718345,176.1093341,192.4217384,182.6813595,136.3685541,122.0708797,109.9906972,101.2165872,95.15727652,138.4610506,136.2903906,133.1661054,129.2896365,124.3517575,123.9012408,,,,,,,,
Kiribati,KIR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.29237216,,,,,,,,,,,,,,42.53341381,40.52668182,50.68333679,54.63977976,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.49103496,,,,,,,,,,,,,,79.84382258,75.63421034,73.32421796,76.57691386,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.24461,166.1557065,173.6976317,182.3087277,177.1684515,177.1547759,178.4077103,182.9419967,176.063161,174.670248,174.3047504,168.8012201,162.9639763,161.2120309,157.4602172,152.378194,147.1307208,144.5992328,143.4472488,143.6710618,146.6946501,147.4071382,145.5932681,141.3159153,139.310706,139.4160026,,,,,,,
Kuwait,KWT,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.3551635,136.6592333,147.8447282,144.5432992,141.2962925,139.2842637,153.512126,167.7551054,166.4451853,177.2617273,176.9574866,160.7945969,155.635816,158.2492611,143.7242452,138.7785248,148.0466631,174.2825402,182.3059236,167.8696774,180.8291675,167.9199607,162.0354058,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.87311768,92.76829966,92.20760952,90.04978006,89.06694436,90.15081608,89.92874031,89.12022035,89.44466746,90.35886847,88.03187148,88.78093069,89.26428494,90.25106357,89.01387764,89.1460055,88.05240394,85.79104273,84.98077811,86.01886693,84.51483143,83.160249,84.11818016,83.95044411,84.59090851,,,,,,,,
Lao PDR,LAO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.73669446,76.80296907,66.839797,86.43970613,87.60719637,94.35026973,89.40330047,99.90633465,94.69850657,99.60271903,89.34299266,92.23735794,88.61480432,85.93561836,81.39408993,75.59605894,70.78068379,57.06525137,67.24919688,74.68604028,66.36104754,65.46037688,72.11657751,68.49218142,70.82280071,,,,,,,,
Liberia,LBR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8201478,113.1744206,118.6960695,124.63732,113.467816,111.6657012,98.89811953,93.88685975,82.17853653,87.68240192,99.44941827,101.9772427,135.2260951,91.21331129,125.2066356,149.7387873,,,,,,,,
St. Lucia,LCA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41319626,,,,,,,,,,,,,,54.1459814,55.72828672,50.77061452,53.70197629,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.94851861,93.72315853,93.20775594,90.86141466,89.90448982,90.90129661,91.02640861,90.23550041,90.68328965,92.0491081,90.00005543,90.72094481,91.28736065,92.15914389,90.89298438,91.0863522,90.08363414,87.86158487,86.83877852,87.83621014,86.31723803,85.04040089,85.87787842,85.60505209,85.78771362,,,,,,,,
Least developed countries: UN classification,LDC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4732876,179.457945,182.5833027,186.7803669,190.7682567,188.0527715,182.2820558,176.514037,175.4632469,174.2715369,169.1302435,166.9833639,165.1224129,162.8192786,154.544571,147.9553069,143.414383,137.1100112,133.5421478,134.0524893,131.1656297,129.383045,130.7159539,128.0165752,124.3930143,,,,,,,,
Low income,LIC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36378284,77.02076505,75.70124393,74.6578585,67.89085649,66.43255654,71.62044343,69.7550603,67.72917971,69.34250399,72.04858279,70.7449471,69.3002796,69.27836311,66.57937853,64.11110497,60.0867603,57.36462234,53.29036576,51.0819396,50.9255939,50.31019791,49.84071611,42.69943119,42.8543463,,,,,,,,
Lower middle income,LMC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7248579,172.9305713,167.9670592,167.8493729,164.1467535,163.5584789,156.6789218,156.3654841,156.6366069,157.198865,153.1944745,150.7119535,148.4171524,143.588839,140.9319997,137.9279365,133.6278243,129.7721963,129.0002532,128.0643472,125.58067,122.7864417,122.3138709,117.9223106,115.7012217,,,,,,,,
Low & middle income,LMY,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.8218996,206.9083989,202.7507185,199.713256,193.6854921,193.2766445,187.1665623,180.7483079,177.7663244,175.2813886,169.5971264,167.6409169,165.7117483,166.7492236,166.0287703,163.7035193,160.1077714,155.1450534,152.1447172,152.1863866,151.5644532,149.9086078,147.5991488,143.5050486,139.7837264,,,,,,,,
Lesotho,LSO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.368302686,8.393154024,4.63630204,4.449942266,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.3571181,250.9719137,248.6032807,242.5516805,230.8665746,227.2144352,222.2584651,210.5202045,205.8938451,200.3571719,191.5278438,188.079555,184.9224445,188.0838177,189.0664661,187.1832496,183.4804181,176.5002664,171.0228818,170.0912621,172.1282249,170.4618927,166.8781023,162.6183111,157.4522685,,,,,,,,
Lithuania,LTU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.6615528,231.496697,202.4327065,197.7233907,170.4164172,147.1557857,160.3470915,160.8524577,151.8656253,144.5505081,126.4797124,116.0246203,113.3036395,111.1041749,120.1311474,95.05003319,92.89997311,90.33728059,82.4318026,79.96009741,,,,,,,,
Luxembourg,LUX,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.2328879,123.1334349,121.3532617,118.0969786,109.7894334,95.86328423,95.90895184,88.52570998,80.13631277,77.2134397,77.30834833,78.92625954,79.41288028,81.62362071,87.21560183,86.79560385,80.90739567,72.72320782,72.88949231,70.8519841,72.84579115,71.2966288,68.86380832,64.68032822,60.54973053,57.85693314,,,,,,,
Latvia,LVA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.682274,184.7536063,166.367226,152.8441586,136.6743505,124.5937388,125.7365807,116.3281217,113.8943899,107.9561637,99.47836763,91.99821372,85.59439557,84.5941206,94.71959166,101.4789013,93.43941623,90.55255972,87.24079616,85.62331066,,,,,,,,
"Macao SAR, China",MAC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6179956,83.91815986,90.79424515,94.92612092,91.92661665,96.28320684,90.04913765,94.29379489,89.61522139,94.25970204,92.97245634,91.83560909,90.51916132,85.05114692,96.28424619,98.66947266,93.27458416,92.91996002,91.08695932,88.0088212,88.9293014,91.04591279,89.63406462,86.10949136,73.24925643,,,,,,,,
Monaco,MCO,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5573426,256.1806622,240.577528,237.6336632,214.4248795,194.3151576,193.8876907,182.4250636,185.7505078,173.811495,167.4505745,157.6425419,148.9212158,137.6352733,139.074676,143.3520003,133.3363006,132.7075493,109.3841752,112.0386425,,,,,,,,
Madagascar,MDG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.89923764,55.84066456,56.6768727,54.62770566,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8090209,109.0222546,113.7692052,120.9969948,126.8802964,126.0345474,122.2217667,124.895577,120.7591837,122.5437815,118.0451921,125.2082628,128.1755722,124.2998607,123.5014888,125.7786247,126.8086975,126.4931588,130.4527466,134.3534723,134.1040469,131.2141324,136.1040434,133.8335572,136.0895606,,,,,,,,
Mexico,MEX,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.56081603,99.2920629,96.69607463,96.44971122,93.97682154,97.08053254,92.92646839,91.51963535,89.45271616,89.56846572,85.41267581,88.78871661,89.26142485,93.2197337,90.6798317,94.72925177,92.72018379,90.05129056,88.12750054,93.16319077,86.10207653,87.26781443,87.91108876,86.91297765,82.69319732,79.77934721,,,,,,,
Marshall Islands,MHL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.3563042,150.6846545,155.5656617,160.492767,,,,,,,,,,,,,,,
Middle income,MIC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9541096,205.9182784,201.6116656,198.5269958,192.3036046,191.9354953,185.8473377,179.5058638,176.4694175,173.9455835,168.3216507,166.3747171,164.4453982,165.5731858,164.9927602,162.7553921,159.2142247,154.32893,151.3469525,151.358295,150.8273374,149.1740996,146.741889,142.6392436,138.9728082,,,,,,,,
North Macedonia,MKD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0632748,113.903171,135.6406649,150.4978113,136.6499281,139.654324,163.1265838,146.2360212,152.109435,136.7521448,128.7574236,128.2977587,123.9893107,133.8841175,125.9228646,122.6187952,122.1120855,118.3199925,112.0066581,104.7706527,103.6758918,109.8147532,104.6627716,92.73601669,86.91578091,,,,,,,,
Mali,MLI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6309031,110.693631,104.5481945,128.0252435,109.8826045,95.08301626,90.1434346,96.19364203,80.64759362,83.9781178,62.92848956,74.14583479,67.39467896,72.91243403,73.12755042,75.13291326,69.32928284,69.65882331,63.99074133,60.22527332,61.1445296,60.54257126,61.52996993,51.03417126,47.78895197,,,,,,,,
Myanmar,MMR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.9029398,445.5543518,439.6464794,404.6891648,402.8729314,388.6930184,365.0256999,351.4842002,341.3505918,315.7693172,289.7169284,251.7322801,232.9703151,223.6409204,207.5267384,183.3548084,164.1126749,151.3561288,131.3644876,112.7212729,100.3008747,95.30121811,97.8232477,96.19331722,103.3377019,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.4939876,118.2445354,122.9116068,131.7071487,138.4431077,139.123492,130.1462076,138.0888435,127.389639,127.0725903,119.6874518,125.513517,124.5340478,123.8391485,124.2621462,129.5896931,127.6640103,125.6456283,128.4353723,129.55967,124.8411366,127.4172493,129.9431593,131.4925119,132.8425978,,,,,,,,
Montenegro,MNE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.2787795,125.6159178,118.6568932,118.9099721,100.7035804,113.2335434,105.0202623,101.8780862,90.92401876,87.03232217,,,,,,,,
Mongolia,MNG,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4898694,384.3588161,370.7514931,358.108007,303.2044125,284.3526868,234.2743134,220.8601617,215.4280221,209.2949971,220.9910014,216.2791727,221.1190602,201.8300547,187.8694609,201.7737935,211.4695255,200.9371085,185.2159979,194.8908761,194.0183296,180.9868378,178.2873506,175.9680575,166.6894101,,,,,,,,
Northern Mariana Islands,MNP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.4564565,917.7403017,990.0783838,912.7340946,865.780261,865.0614951,792.4276377,733.1474707,673.5379376,614.8873571,642.0835853,602.7127464,558.6766473,551.2534972,530.5922796,504.3044103,473.4661942,458.3742566,435.4020968,424.6501543,412.056106,399.0274529,378.9821502,366.9682895,363.7078102,,,,,,,,
Mauritania,MRT,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.43779477,74.57820956,73.55833468,73.10300741,68.96413525,70.69398176,68.1486366,66.25491015,66.47722564,67.79441177,69.46312515,70.57495249,68.86710917,68.17683082,66.53487439,67.61463733,68.94196462,65.57508052,63.66331928,60.11900868,60.85231632,58.56514803,57.51257884,57.17277999,56.0065917,,,,,,,,
Malawi,MWI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5002363,132.3371224,134.0027271,131.8564678,120.1144973,118.3267776,119.0285341,129.0789698,132.4475059,126.4098144,132.4248854,137.1046672,134.469524,136.1865283,137.1545084,141.2429372,134.5060718,138.5619581,138.1681306,133.3005098,126.6752312,125.4459474,121.0240606,130.3661911,125.6346507,,,,,,,,
North America,NAC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6313868,191.3798893,188.5780482,186.7413549,182.8634735,180.3542222,177.6593526,175.5973998,169.3401833,165.9362948,163.8097441,159.17702,157.9936405,154.9554804,152.4157625,148.0317715,142.6441814,142.1113316,138.7013747,135.5989992,134.8667899,131.673915,126.8750561,126.010292,125.2306502,120.1158388,,,,,,,
Namibia,NAM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3702075,74.83414892,81.85369276,86.70938491,91.39169666,95.14387671,93.32125277,94.27040041,90.88557288,83.50159699,97.85089441,86.44631453,86.42859165,80.7162718,85.3284128,79.83307418,77.96649703,80.89211066,82.1072345,80.39734299,78.98318119,77.90380916,77.8330459,76.2773795,,,,,,,,
New Caledonia,NCL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0080916,133.4245599,132.0327006,134.9546696,140.6121635,132.4139737,128.1914224,130.0337818,126.3795406,131.403418,130.6326797,110.8442295,117.9132904,141.0593961,133.1318153,,,,,,,,
Nigeria,NGA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0152748,223.4732725,222.0250875,230.2790441,228.784276,235.2595057,235.3791478,236.4082681,232.039401,238.9498944,236.3543415,234.2910402,209.657151,206.4079149,194.2772536,189.7127043,180.3555376,175.170495,168.9421887,153.8925506,153.3446482,154.0162683,155.6367233,146.3918153,138.4297449,,,,,,,,
Nicaragua,NIC,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0603053,148.9094285,152.8816138,151.0314639,147.7084538,143.4646702,137.3868813,138.3060666,134.0973847,127.078365,125.0861239,122.5489853,126.0630131,125.8468026,124.9566558,121.7695274,115.8223709,112.0581855,109.5451416,113.9403924,110.0596636,107.1014076,108.0820454,110.2852285,109.536957,,,,,,,,
Netherlands,NLD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5258108,124.2318788,120.3696869,119.9200252,117.2070824,121.0288125,123.2429556,114.4947543,110.2219589,103.191957,99.93348231,100.4856045,101.6144938,105.013786,104.67649,100.8636871,96.38682243,92.77832293,90.03103144,91.500196,96.57952107,88.15989875,89.59217555,89.08164493,82.88508495,79.90777684,,,,,,,
Norway,NOR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8759844,118.0920214,115.9017481,119.9590569,111.801585,109.4459596,101.0573305,101.5740175,103.3791476,106.1372028,101.9839798,102.6234929,93.97058929,101.0284699,95.04724716,93.78829965,92.82510902,91.50786832,106.2242049,105.1088505,113.0268487,92.3800337,95.27464243,103.6861179,89.68813812,92.36174,,,,,,,
Nepal,NPL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.8343204,184.2496247,181.293933,179.1825328,171.452208,170.9215679,166.1770701,163.3053568,162.6418372,164.3393631,163.3592406,161.0080105,162.5980446,160.8520388,155.8713118,155.7325899,150.6528387,148.5078629,144.859989,142.6778325,140.1279321,140.2401761,128.0725392,137.5526621,135.033874,,,,,,,,
Nauru,NRU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4988021,142.4877643,144.1111847,142.740939,140.6359901,136.224282,136.123372,139.322956,136.3127588,134.4755513,135.1809218,130.7561037,125.080201,118.0887435,116.3699131,110.0259206,106.9921231,105.0061398,107.8370636,108.8145794,112.4200309,109.5254428,112.3708525,110.3286253,112.8296517,108.0322029,,,,,,,
OECD members,OED,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5591084,136.5582028,135.3240403,135.4864102,133.5436591,133.0980811,132.8790637,131.9664463,128.6816416,126.76083,124.4198263,122.4501631,121.3287888,120.4488116,118.742122,116.1251413,112.6975677,110.2212836,108.3696088,107.3857461,107.6275412,103.4955832,101.4337829,100.3238302,97.55187768,95.7057632,,,,,,,
Oman,OMN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.75578365,100.154197,86.33253977,88.51002651,86.73219841,83.44210212,83.24088003,84.43349706,82.84523567,85.57961686,86.34719349,83.83010491,89.12770112,97.56373734,98.62827509,108.2274404,159.9994717,175.6854198,143.6163138,136.7551813,159.1168502,181.8656119,179.652239,176.215786,173.203753,,,,,,,,
Other small states,OSS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.3635796,137.9471985,140.4080344,140.3033297,,,,,,,,,,,,,,,
Pakistan,PAK,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4107128,118.4978488,117.1880047,121.0152563,121.448284,120.8490862,121.3039416,123.2785992,122.8148122,125.0976398,123.1922958,120.904603,119.2712243,117.8744355,117.5013809,114.3830566,112.5201171,113.0845264,109.326171,107.914287,107.7436717,105.6505396,103.2516092,101.3031594,98.01520265,,,,,,,,
