Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guadeloupe,GLP,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.57467185,25.53796607,25.53796607,25.53796607,25.53796607,25.53796607,25.53796607,26.39936431,26.39936431,26.39936431,26.84208434,26.39936431,26.39936431,26.39936431,26.39936431,26.39936431,26.39936431,26.39936431,26.39936431,26.39936431,26.84208438,..,26.84208437,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.92616873,25.92036628,25.92411185,25.92411185,25.93080864,27.24576837,28.35667419,28.84465223,28.92881605,28.96597308,29.50305102,29.06350724,29.12991157,29.48703165,29.57574115,30.35801965,30.53221444,30.61561103,30.62964563,30.62964563,30.92863644,..,30.92863644,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.775124434,6.775118187,6.775118187,6.775118187,6.775118187,6.775118187,6.775118187,6.775118187,6.775118187,6.775118187,7.218978626,6.775118187,6.775118187,6.775188732,6.775188732,6.775188732,6.775188732,6.775188732,6.775188732,6.775188732,28.05523136,..,28.05523136,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.318450723,7.648933041,7.648933041,7.648933041,7.648933041,7.648933041,11.73744715,11.73744715,11.73744715,11.73744715,16.11294981,16.05696356,16.05696356,16.05696356,16.05696356,16.05696356,16.05696356,16.05696356,16.05696356,16.05696356,16.34395711,..,16.34395711,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.331670642,2.936790295,2.936790295,2.936790295,2.936790295,2.937270524,4.708467124,4.708467124,4.987002706,4.987002706,2.104814588,4.987002706,4.987002706,4.987002706,4.995118091,5.004679174,5.004679174,5.004679174,5.004679174,5.004679174,5.212115884,..,5.212115884,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.308745305,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.315496952,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.268117487,0.302727288,..,0.302727288,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.08281035,10.11443185,10.18717259,10.17641242,10.18716898,10.45956036,10.49180737,10.71147833,10.7144672,10.79521641,10.97879804,10.8747129,10.94915899,10.96053916,10.97415031,10.9752768,10.9890171,11.02999054,11.02999054,11.02999054,13.58631,..,15.2033697,..,..,..,..,..,..,..,..,..,..
High income,HIC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.522877546,8.420928237,8.569309957,8.820312971,9.934991813,10.42278913,10.74748332,10.88491183,11.0312836,11.0873915,12.6653224,11.33180567,11.61296223,11.70149596,11.73699156,11.78567959,11.82915611,11.84572379,11.91306629,11.96700486,14.10148215,..,14.1544645,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.005353444,7.452863577,7.752006838,8.241650038,10.80176735,11.7266339,12.35132172,12.56273667,12.67117363,12.70080527,14.11253951,12.75703908,12.8203743,12.82563645,12.83880992,12.8397735,12.84052856,12.84578609,12.88818796,12.8891789,14.67433012,..,14.72671374,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.628725131,9.126388079,9.164905508,9.242003349,9.303344661,9.472635778,9.578711517,9.658750713,9.83284886,9.908305659,11.60880847,10.29135243,10.73153321,10.88085744,10.93264742,11.01617586,11.09084684,11.11567135,11.20546814,11.29783262,13.68580255,..,13.73978032,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.98361321,13.60096102,14.99719241,15.00914765,15.00914765,15.00914765,15.00914765,15.00914765,15.00914765,17.90706945,21.02947434,18.16671509,18.16671509,18.17035631,18.17035631,18.17352201,18.17352201,18.17352201,18.17352201,18.17352201,21.09890583,..,21.09890583,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.15440491,41.10177483,41.10177483,41.10902785,41.22389148,41.22389148,41.77473282,41.77473282,41.77473282,41.77473282,41.87021481,41.78104212,41.78104212,41.78104212,41.78104212,41.78104212,41.78104212,41.78104212,41.78104212,41.78104212,41.87653161,..,41.8765316,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.902475634,4.654488192,4.654488192,4.66136323,4.66136323,4.662558998,5.062833064,5.088438267,5.102934102,5.107154853,6.700182818,5.113205574,5.115154546,5.116958658,5.116958658,5.126968138,5.126968138,5.14244294,5.14244294,5.14244294,23.07332242,..,23.13707685,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.633849262,9.608860711,9.608860711,9.744164378,9.762028478,9.929430972,9.934549167,9.934549167,9.934564492,9.936122491,9.961382426,10.10081454,10.1094001,10.17143438,10.89386337,11.28259704,11.28727132,11.31136485,19.69800817,19.69800817,19.85834041,..,19.85834041,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.747053556,4.719273848,4.882219633,4.885944286,4.886796047,4.925203903,4.94079875,4.987257482,5.006256756,5.017363392,5.010823944,5.025034298,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998,5.025035998,5.057785409,..,5.21455039,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.02809588,10.25555351,10.81568229,10.86729753,10.86729795,10.90879701,11.04965762,12.02451053,12.82915825,13.55031701,13.58650312,13.55086267,13.58891884,13.58891884,14.14079739,14.1441594,14.1441594,14.1441594,14.1499768,14.1499768,14.63564552,..,14.69615425,..,..,..,..,..,..,..,..,..,..
Iran,IRN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.553524607,5.238489571,5.238489571,5.238489571,5.238489571,5.550154369,5.761834856,5.762067716,5.762067716,5.762071897,5.975690296,6.873710067,7.06788727,7.079261184,7.079932384,7.079932384,7.079932384,7.079932384,7.079932384,7.079932384,7.15533916,..,7.155691545,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.051165124,0.051162265,0.051162265,0.051162265,0.051162265,0.051162265,0.051162265,0.051162265,0.051162265,0.051162265,0.05300214,0.05299873,0.05299873,0.05299873,0.05299873,0.05299873,0.05299873,0.05299873,0.05299873,0.05299873,0.367645651,..,0.380411376,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.362583866,0.901882444,0.902202789,0.902879167,0.90644298,0.907660439,0.907900965,0.911107229,0.951760313,0.951760313,8.217612134,0.951777929,0.951777929,1.167514634,1.167514634,1.782078704,1.782078704,1.782078704,1.782078704,1.782078704,14.2704189,..,14.2704189,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.28987737,16.2906192,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.42867717,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.8344442,17.42867714,..,17.42860417,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.817388055,6.702507479,6.72239759,7.493815792,7.543192592,7.871273134,8.096889657,8.551948326,8.903553916,9.264339565,17.2064392,9.540723309,15.05529609,15.05655202,15.05655202,15.05655202,15.05655202,15.05655227,15.05655227,15.05655227,21.60297649,..,21.60297649,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.845549648,10.26905722,10.26905722,14.07139243,14.07139243,14.07139243,14.07139243,14.07139243,14.91549313,18.88978563,15.83290222,18.88978563,18.88978563,18.88978563,18.88978563,18.88978563,18.88978563,18.88978563,18.88978563,18.88978563,15.89474561,..,15.89474561,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.37471091,13.46600492,13.57182251,13.96069724,14.79085349,15.21734124,15.31622657,15.77444045,15.83664622,15.93000542,15.95608976,15.98439765,16.39905171,16.47805885,16.47805885,16.47805885,16.47805885,16.47805885,16.47805885,16.47805885,16.53165742,..,16.54230092,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.727451023,0.726819342,0.726819342,1.052789626,1.052789626,1.052789626,1.868126263,1.876115686,1.876115686,1.876115686,1.876752399,1.876115686,1.876115686,1.876115686,1.885606355,1.885606355,1.885606355,1.885606355,1.885606355,1.885606355,1.909098792,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.451885299,2.404083876,2.423110337,2.425694235,2.426064611,2.426064611,2.519195487,2.519195508,2.519195508,2.520559623,2.572016148,2.520559623,2.520559623,2.520559623,2.520559623,2.520559623,2.520559623,2.520559623,2.520559623,2.520559623,3.077714054,..,3.318280678,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.64307667,11.670311,11.67036892,11.7462161,11.75206142,11.75289483,11.75289483,11.75289483,11.75289483,11.75289483,11.6401817,11.75553489,11.75647848,11.75647848,11.75647848,11.75647848,11.75647848,11.75647848,11.75647848,11.75647848,11.58646115,..,11.61080125,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.74939462,5.028258215,5.028258215,5.028258215,5.028258215,5.028258215,5.028258215,5.028258215,5.028258215,16.8065647,16.77969165,16.8065647,16.8065647,16.8065647,16.8065647,16.8065647,22.04140219,22.04140219,22.04140219,23.22919539,22.01451496,..,22.01451496,..,..,..,..,..,..,..,..,..,..
Korea,KOR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.246673826,2.168111388,2.168111388,2.168111388,2.168111388,2.168111388,2.168111388,2.179336237,2.179336237,2.179336237,4.270302414,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,2.397765579,6.259994302,..,6.268554982,..,..,..,..,..,..,..,..,..,..
Kosovo,KSV,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.986128068,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.986128068,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,1.586465084,4.63734471,..,18.3943871,..,..,..,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.356544243,6.356532299,6.43490066,6.43490066,6.458997125,6.771731123,6.941677285,6.941677285,6.941677285,6.941677285,6.941693263,6.941677285,6.941677285,6.941677285,6.941677285,6.941677285,6.941677285,6.941677285,6.941677285,6.941677285,6.274924084,..,6.32978375,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.46917974,1.493224581,1.493224581,14.77371214,15.39183305,15.39215449,16.2911241,16.2911241,16.2911241,16.31084687,16.59669295,16.61798742,16.61798742,16.61798742,16.61798742,16.61798742,16.61798742,16.61798742,16.61798742,16.61798742,16.6795438,..,16.6795438,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LAC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.691533889,8.942236597,9.243570035,9.39489827,10.0711252,10.67824602,11.18609367,12.14285869,12.94502576,13.48935003,13.73216715,15.68396823,17.41455105,17.93607773,19.12641343,20.37873029,21.07972463,21.14223291,21.15152394,21.19883113,22.06976747,..,22.13102509,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (all income levels),LCN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.010143881,10.42447417,10.82846571,10.97307944,11.512593,11.99816889,12.40252042,13.1511193,13.77234048,14.19259444,14.45505612,15.88790496,17.22831315,17.63100138,18.55002101,19.51705479,20.05833964,20.10660012,20.1137734,20.15029765,21.07874646,..,21.12690687,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (IDA & IBRD),TLA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America and the Caribbean (IFC classification),CLA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.250562998,6.454233623,6.468092015,6.468092015,6.468092015,6.468092015,6.541490644,13.92899919,13.92899919,15.24861554,15.51061952,15.26784817,15.26786734,15.26786734,17.66930567,17.66966629,17.6704866,17.67117936,17.67117936,17.96048701,18.57249766,..,18.57249766,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.710209789,9.646137655,9.70447349,9.966978269,9.742505736,9.760621284,9.818338373,9.854144411,9.874646943,9.92523381,10.10603742,9.978770037,10.08379576,10.08979267,10.10895878,10.10994729,10.12362278,10.16486457,10.16486457,10.16942522,12.24186136,..,13.63858377,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.477399612,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.549246734,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.477305855,0.551611513,..,0.585893665,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.485395919,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.491712069,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.485358221,0.505943911,..,0.505943911,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.630130337,1.632279558,1.632279558,1.632279558,1.632279558,1.632279558,1.632279558,1.632279558,1.632279558,1.632279558,1.630130337,1.632279558,1.632279558,1.773340922,1.773340922,1.773340922,1.773340922,1.773340922,1.773340922,1.773340922,2.521553334,..,2.521553334,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.11148838,0.110808325,0.11100026,0.11100026,0.11100026,0.11100026,0.11100026,0.11100026,0.11100026,0.11100026,0.11173081,0.11100026,0.111214684,0.111214684,0.111214684,0.111214684,0.111214684,0.111214684,0.111214684,0.111214684,0.145478935,..,0.145478935,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.88872598,38.88670383,38.88670383,38.88670383,38.88670383,38.88670383,38.88670383,38.88670383,38.88670383,38.88670383,43.09172764,42.44976488,42.44976488,42.44976488,42.44976488,42.44976488,42.44976488,42.44976488,42.44976488,42.44976488,43.11038449,..,43.11038449,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.992338848,3.553939974,11.29022062,11.29022062,11.29429347,11.29429347,11.29429347,11.29429347,11.42132836,11.42209224,11.57998814,11.42209224,11.70263129,11.70263129,14.22072626,14.52329682,14.52329682,14.52329682,14.52329683,14.52329682,16.78087852,..,16.78320671,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2016 Feb,201602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.395981574,8.699989173,8.866401103,9.052820515,9.167117687,9.33331044,9.598981123,9.870678676,10.10482997,10.2961143,10.64573816,11.01237991,11.5502261,11.66857545,11.93421813,12.20249016,12.35162293,12.3764031,12.37866312,12.39525624,13.83762233,..,14.44004008,..,..,..,..,..,..,..,..,..,..
